game_id,play_id,frame_id,nfl_id,var_x,var_y,speed_var,off_mean,off_var,def_mean,def_var,rat_mean,rat_var,off_dir_mean,off_dir_var,off_o_mean,off_o_var
2018090600,75,36,79848,1.7003304615384656,0.22510538461538399,3.419618615384615,2.0381829488135232,0.7144426778524328,5.379817675206532,0.1698282527968126,0.5010649411869753,0.11487201326858668,-35.246538461538464,685.9210475384612,108.67384615384617,5342.064864615384
2018090600,75,36,2495613,0.10720446153846167,1.2008764615384615,1.2798241538461539,3.121003438647175,1.841283037390606,5.128782267397677,0.6897721517722396,0.4401112273351851,0.02143981786237535,96.25653846153845,1816.7643595384613,-96.19076923076923,18668.271719384615
2018090600,75,36,2534832,1.8401115384615394,0.43926461538461536,1.614448,17.105852381051992,2.788062890364207,13.019090721335834,0.6602118612122977,1.0819794181090836,0.022702858559190638,-27.954230769230772,828.6182733846152,96.2046153846154,18350.163585846152
2018090600,75,36,2552315,0.3213564615384639,0.5875835384615385,1.6441501538461538,4.770607510470688,1.979192140282279,4.800280947413213,0.09568693893778006,1.0753376318347652,0.7040320582923266,-37.36923076923077,14522.488919384616,31.569615384615393,23785.162635846154
2018090600,75,36,2552689,0.970375384615383,0.027268461538461273,1.0521366153846154,7.093198974191186,2.657137445034438,5.175583954838064,0.7364519554797005,2.7762233892892083,2.155003711828374,-4.611538461538468,529.7953495384616,-93.94884615384616,22078.025442615384
2018090600,75,36,2555383,6.1331004615384686,0.27971953846153835,4.262440153846154,5.678933360725748,2.0882765198136037,9.55810270575424,0.869879572903609,0.7230025248564821,0.03669355507172758,-4.128461538461549,2782.7771735384617,-5.856153846153841,21371.216944615382
2018090600,75,36,2558175,0.7181433846153842,0.2684524615384616,1.6864358461538462,5.934701711227907,1.7233242226985024,5.25565998919025,0.665295601145734,1.6974045071468409,2.020818321665484,22.425769230769223,9410.210337384615,91.17884615384615,18777.174274615383
2018090600,146,31,79848,0.015001428571428697,2.612274761904765,2.972869047619048,2.5383705198199085,1.1541538593146656,5.964228373404775,0.09354390536712805,0.3075461923187517,0.010640856240685684,-75.37285714285714,2122.2719114285715,116.17476190476191,5723.784446190477
2018090600,146,31,2534832,0.1193361904761909,0.3778957142857146,0.6308857142857143,16.22045625523571,1.853903815584043,11.962454201917843,0.031298940369024836,2.249253108928169,0.719423053681496,-32.50380952380952,521.1674147619042,-124.61190476190475,10557.714526190475
2018090600,146,31,2552315,0.047312857142857476,0.38393571428571427,1.363074761904762,6.61305406442276,0.7890117380726998,4.348709893477672,0.8117033754878856,0.6673542878899675,0.015214304450497878,-65.84857142857143,2203.9967928571427,37.66238095238095,19465.251299047617
2018090600,146,31,2552689,1.4328847619047667,0.043959047619047835,1.545274761904762,6.966252277092973,1.7615256724917967,14.061555767699838,2.1768168614608014,0.5077559102781616,0.014844947118688345,9.470952380952381,18.825409047619015,-99.8442857142857,14509.371535714286
2018090600,146,31,2555383,0.1562947619047626,0.1292390476190473,0.8211047619047619,7.551061836095453,1.5426534048359062,6.176444986843451,0.09556369072123357,3.143373382013793,2.3751993947327055,20.526190476190475,3828.418004761905,113.62095238095239,2099.38721904762
2018090600,146,31,2556363,0.2828028571428586,0.11176333333333338,0.8398561904761904,4.349891338162687,3.0116026134860974,3.2399307093701615,0.2961164484041675,1.3038032597872777,0.5072237450025905,64.80904761904762,11594.57823904762,-122.15857142857142,10732.652422857143
2018090600,146,31,2557958,0.02259619047619023,0.8128899999999997,0.7917128571428571,2.490996293078838,1.215279341260869,3.64442861933799,0.7933370404777008,0.5759389635155732,0.015167767306290781,-16.659523809523808,7718.792894761906,-5.210476190476186,23196.574764761903
2018090600,168,34,79848,1.402747826086956,0.6520418478260865,2.016672282608696,2.7875700313595524,1.9387556385385474,5.181726767484984,6.256060216135254,1.0242559166126501,0.4958368325987853,-3.4324999999999974,201.16488043478273,-117.96333333333334,1109.9488405797101
2018090600,168,34,2534832,0.0010259057971016088,0.24335362318840592,1.2453563405797101,16.351644652589428,11.499683118723764,12.814705500195581,0.7383326364422386,5.167214292680524,19.230678484392914,63.4225,11065.91195,-137.02375,699.2467114130432
2018090600,168,34,2552315,1.2596679347826103,0.9400949275362326,1.6917673913043478,7.862646183082235,4.379503477908501,2.9440362837875607,0.3522264623398221,0.9790942017738948,0.007747731078888826,-28.457500000000003,5591.312689130435,-26.398333333333326,21116.911588405794
2018090600,168,34,2552689,1.845859239130436,0.0012949275362319893,1.0457722826086957,7.916065341302444,1.518605577979406,9.247078140447458,0.07754785856568559,1.285513874503259,0.12006636164286391,4.240833333333335,1558.968990579709,-122.53958333333334,1941.9132128623194
2018090600,168,34,2555383,3.457544927536238,0.07095634057971027,0.4444630434782608,6.000404490010713,0.48737838914012316,11.67534004080397,0.49207992862560734,0.5295259003834271,0.010041091657713566,-0.44208333333333033,139.7346867753624,55.307916666666664,26971.123530253626
2018090600,168,34,2556363,1.6224693840579718,2.361842753623189,1.5517123188405797,8.18816455909828,6.327902942393263,2.9440362837875607,0.3522264623398221,1.0278360465315217,0.0057103133491699706,-65.50958333333332,542.9700911231887,-93.68541666666665,18079.339025905796
2018090600,168,34,2557958,0.10891286231884006,3.368469384057971,2.7540911231884055,2.977529067665477,0.6708563316944297,5.1362887249387095,5.87689631380956,0.7823863659192998,0.32682111826131,97.66458333333334,725.9362432971012,-152.97583333333333,279.1458601449276
